20170331,1349,ＡＢＦ汎アジア債券インデックス・ファンド,ETF・ETN,-,-,-,-,-,-
20170331,1352,ホウスイ,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20170331,1356,ＴＯＰＩＸベア２倍上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1357,ＮＥＸＴ ＦＵＮＤＳ 日経平均ダブルインバース・インデックス連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1358,上場インデックスファンド日経レバレッジ指数,ETF・ETN,-,-,-,-,-,-
20170331,1360,日経平均ベア２倍上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1361,ｉシェアーズ 米国ハイイールド債券ＥＴＦ（ｉＢｏｘｘドル建てＬＨＹＣ）,ETF・ETN,-,-,-,-,-,-
20170331,1362,ｉシェアーズ 新興国債券ＥＴＦ（Ｌｏｃａｌ ＥＭ国債コア）,ETF・ETN,-,-,-,-,-,-
20170331,1363,ｉシェアーズ 米国債ＥＴＦ（米７−１０年国債）,ETF・ETN,-,-,-,-,-,-
20170331,1364,ｉシェアーズ ＪＰＸ日経４００ ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20170331,1365,ダイワ上場投信−日経平均レバレッジ・インデックス,ETF・ETN,-,-,-,-,-,-
20170331,1366,ダイワ上場投信−日経平均ダブルインバース・インデックス,ETF・ETN,-,-,-,-,-,-
20170331,1367,ダイワ上場投信−ＴＯＰＩＸレバレッジ（２倍）指数,ETF・ETN,-,-,-,-,-,-
20170331,1368,ダイワ上場投信−ＴＯＰＩＸダブルインバース（−２倍）指数,ETF・ETN,-,-,-,-,-,-
20170331,1369,ＤＩＡＭ ＥＴＦ 日経２２５,ETF・ETN,-,-,-,-,-,-
20170331,1376,カネコ種苗,市場第一部（内国株）,50,水産・農林業,1,食品 ,7,TOPIX Small 2
20170331,1377,サカタのタネ,市場第一部（内国株）,50,水産・農林業,1,食品 ,6,TOPIX Small 1
20170331,1379,ホクト,市場第一部（内国株）,50,水産・農林業,1,食品 ,6,TOPIX Small 1
20170331,1380,秋川牧園,JASDAQ(スタンダード・内国株）,50,水産・農林業,1,食品 ,-,-
20170331,1381,アクシーズ,JASDAQ(スタンダード・内国株）,50,水産・農林業,1,食品 ,-,-
20170331,1382,ホーブ,JASDAQ(スタンダード・内国株）,50,水産・農林業,1,食品 ,-,-
20170331,1383,ベルグアース,JASDAQ(スタンダード・内国株）,50,水産・農林業,1,食品 ,-,-
20170331,1384,ホクリヨウ,市場第一部（内国株）,50,水産・農林業,1,食品 ,7,TOPIX Small 2
20170331,1385,ＵＢＳ ＥＴＦ ユーロ圏大型株５０（ユーロ・ストックス５０）,ETF・ETN,-,-,-,-,-,-
20170331,1386,ＵＢＳ ＥＴＦ 欧州株（ＭＳＣＩヨーロッパ）,ETF・ETN,-,-,-,-,-,-
20170331,1387,ＵＢＳ ＥＴＦ 欧州通貨圏株（ＭＳＣＩ ＥＭＵ）,ETF・ETN,-,-,-,-,-,-
20170331,1388,ＵＢＳ ＥＴＦ 欧州通貨圏小型株（ＭＳＣＩ ＥＭＵ小型株）,ETF・ETN,-,-,-,-,-,-
20170331,1389,ＵＢＳ ＥＴＦ 英国大型株１００（ＦＴＳＥ １００）,ETF・ETN,-,-,-,-,-,-
20170331,1390,ＵＢＳ ＥＴＦ ＭＳＣＩアジア太平洋株（除く日本）,ETF・ETN,-,-,-,-,-,-
20170331,1391,ＵＢＳ ＥＴＦ スイス株（ＭＳＣＩスイス２０／３５）,ETF・ETN,-,-,-,-,-,-
20170331,1392,ＵＢＳ ＥＴＦ 英国株（ＭＳＣＩ英国）,ETF・ETN,-,-,-,-,-,-
20170331,1393,ＵＢＳ ＥＴＦ 米国株（ＭＳＣＩ米国）,ETF・ETN,-,-,-,-,-,-
20170331,1394,ＵＢＳ ＥＴＦ 先進国株（ＭＳＣＩワールド）,ETF・ETN,-,-,-,-,-,-
20170331,1397,ＳＭＡＭ 日経２２５上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1398,ＳＭＡＭ 東証ＲＥＩＴ指数上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1399,上場インデックスファンドＭＳＣＩ日本株高配当低ボラティリティ,ETF・ETN,-,-,-,-,-,-
20170331,1400,ルーデン・ホールディングス,JASDAQ(グロース・内国株）,2050,建設業,3,建設・資材 ,-,-
20170331,1401,エムビーエス,マザーズ（内国株）,2050,建設業,3,建設・資材 ,-,-
20170331,1407,ウエストホールディングス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20170331,1408,サムシングホールディングス,JASDAQ(グロース・内国株）,2050,建設業,3,建設・資材 ,-,-
20170331,1413,桧家ホールディングス,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20170331,1414,ショーボンドホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20170331,1417,ミライト・ホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材 ,6,TOPIX Small 1
20170331,1418,インターライフホールディングス,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20170331,1419,タマホーム,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20170331,1420,サンヨーホームズ,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20170331,1429,日本アクア,マザーズ（内国株）,2050,建設業,3,建設・資材 ,-,-
20170331,1430,ファーストコーポレーション,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20170331,1432,動力,PRO Market,2050,建設業,3,建設・資材 ,-,-
20170331,1433,ベステラ,マザーズ（内国株）,2050,建設業,3,建設・資材 ,-,-
20170331,1434,ＪＥＳＣＯホールディングス,市場第二部（内国株）,2050,建設業,3,建設・資材 ,-,-
20170331,1435,インベスターズクラウド,市場第一部（内国株）,2050,建設業,3,建設・資材 ,7,TOPIX Small 2
20170331,1436,フィット,マザーズ（内国株）,2050,建設業,3,建設・資材 ,-,-
20170331,1437,ピースリビング,PRO Market,2050,建設業,3,建設・資材 ,-,-
20170331,1439,安江工務店,JASDAQ(スタンダード・内国株）,2050,建設業,3,建設・資材 ,-,-
20170331,1440,やまぜんホームズ,PRO Market,2050,建設業,3,建設・資材 ,-,-
20170331,1456,ダイワ上場投信−日経平均インバース・インデックス,ETF・ETN,-,-,-,-,-,-
20170331,1457,ダイワ上場投信−ＴＯＰＩＸインバース（−１倍）指数,ETF・ETN,-,-,-,-,-,-
20170331,1458,楽天ＥＴＦ‐日経レバレッジ指数連動型,ETF・ETN,-,-,-,-,-,-
20170331,1459,楽天ＥＴＦ‐日経ダブルインバース指数連動型,ETF・ETN,-,-,-,-,-,-
20170331,1460,ＭＡＸＩＳ ＪＡＰＡＮ クオリティ１５０上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1464,ダイワ上場投信−ＪＰＸ日経４００レバレッジ・インデックス,ETF・ETN,-,-,-,-,-,-
20170331,1465,ダイワ上場投信−ＪＰＸ日経４００インバース・インデックス,ETF・ETN,-,-,-,-,-,-
20170331,1466,ダイワ上場投信−ＪＰＸ日経４００ダブルインバース・インデックス,ETF・ETN,-,-,-,-,-,-
20170331,1467,ＪＰＸ日経４００ブル２倍上場投信（レバレッジ）,ETF・ETN,-,-,-,-,-,-
20170331,1468,ＪＰＸ日経４００ベア上場投信（インバース）,ETF・ETN,-,-,-,-,-,-
20170331,1469,ＪＰＸ日経４００ベア２倍上場投信（ダブルインバース）,ETF・ETN,-,-,-,-,-,-
20170331,1470,ＮＥＸＴ ＦＵＮＤＳ ＪＰＸ日経４００レバレッジ・インデックス連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1471,ＮＥＸＴ ＦＵＮＤＳ ＪＰＸ日経４００インバース・インデックス連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1472,ＮＥＸＴ ＦＵＮＤＳ ＪＰＸ日経４００ダブルインバース・インデックス連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1473,ＤＩＡＭ ＥＴＦ トピックス,ETF・ETN,-,-,-,-,-,-
20170331,1474,ＤＩＡＭ ＥＴＦ ＪＰＸ日経４００,ETF・ETN,-,-,-,-,-,-
20170331,1475,ｉシェアーズ ＴＯＰＩＸ ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20170331,1476,ｉシェアーズ Ｊリート ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20170331,1477,ｉシェアーズ ＭＳＣＩ 日本株最小分散 ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20170331,1478,ｉシェアーズ ＭＳＣＩ ジャパン高配当利回り ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20170331,1479,ダイワ上場投信−ＭＳＣＩ日本株人材設備投資指数,ETF・ETN,-,-,-,-,-,-
20170331,1480,ＮＥＸＴ ＦＵＮＤＳ 野村企業価値分配指数連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1481,上場インデックスファンド日本経済貢献株,ETF・ETN,-,-,-,-,-,-
20170331,1482,ｉシェアーズ 米国債７−１０年 ＥＴＦ（為替ヘッジあり）,ETF・ETN,-,-,-,-,-,-
20170331,1483,ｉシェアーズ ＪＰＸ／Ｓ＆Ｐ設備・人材投資 ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20170331,1484,Ｏｎｅ ＥＴＦ ＪＰＸ／Ｓ＆Ｐ 設備・人材投資指数,ETF・ETN,-,-,-,-,-,-
20170331,1485,ＭＡＸＩＳ ＪＡＰＡＮ 設備・人材積極投資企業２００上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1486,上場インデックスファンド米国債券（為替ヘッジなし）,ETF・ETN,-,-,-,-,-,-
20170331,1487,上場インデックスファンド米国債券（為替ヘッジあり）,ETF・ETN,-,-,-,-,-,-
20170331,1488,ダイワ上場投信−東証ＲＥＩＴ指数,ETF・ETN,-,-,-,-,-,-
20170331,1489,ＮＥＸＴ ＦＵＮＤＳ 日経平均高配当株５０指数連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1490,上場インデックスファンドＭＳＣＩ日本株高配当低ボラティリティ（βヘッジ）,ETF・ETN,-,-,-,-,-,-
20170331,1491,中外鉱業,市場第二部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄 ,-,-
20170331,1514,住石ホールディングス,市場第一部（内国株）,1050,鉱業,2,エネルギー資源 ,7,TOPIX Small 2
20170331,1515,日鉄鉱業,市場第一部（内国株）,1050,鉱業,2,エネルギー資源 ,7,TOPIX Small 2
20170331,1518,三井松島産業,市場第一部（内国株）,1050,鉱業,2,エネルギー資源 ,7,TOPIX Small 2
20170331,1540,純金上場信託（現物国内保管型）,ETF・ETN,-,-,-,-,-,-
20170331,1541,純プラチナ上場信託（現物国内保管型）,ETF・ETN,-,-,-,-,-,-
20170331,1542,純銀上場信託（現物国内保管型）,ETF・ETN,-,-,-,-,-,-
20170331,1543,純パラジウム上場信託（現物国内保管型）,ETF・ETN,-,-,-,-,-,-
20170331,1545,ＮＥＸＴ ＦＵＮＤＳ ＮＡＳＤＡＱ−１００連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1546,ＮＥＸＴ ＦＵＮＤＳ ダウ・ジョーンズ工業株３０種平均株価連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1547,上場インデックスファンド米国株式（Ｓ＆Ｐ５００）,ETF・ETN,-,-,-,-,-,-
20170331,1548,上場インデックスファンド中国Ｈ株（ハンセン中国企業株）,ETF・ETN,-,-,-,-,-,-
20170331,1549,上場インデックスファンドＮｉｆｔｙ５０先物（インド株式）,ETF・ETN,-,-,-,-,-,-
20170331,1550,ＭＡＸＩＳ 海外株式（ＭＳＣＩコクサイ）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1551,ＪＡＳＤＡＱ−ＴＯＰ２０上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1552,国際のＥＴＦ ＶＩＸ短期先物指数,ETF・ETN,-,-,-,-,-,-
20170331,1554,上場インデックスファンド世界株式（ＭＳＣＩ ＡＣＷＩ）除く日本,ETF・ETN,-,-,-,-,-,-
20170331,1555,上場インデックスファンド豪州リート（Ｓ＆Ｐ／ＡＳＸ２００ Ａ‐ＲＥＩＴ）,ETF・ETN,-,-,-,-,-,-
20170331,1557,ＳＰＤＲ Ｓ＆Ｐ５００ ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20170331,1559,ＮＥＸＴ ＦＵＮＤＳ タイ株式ＳＥＴ５０指数連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1560,ＮＥＸＴ ＦＵＮＤＳ ＦＴＳＥブルサ・マレーシアＫＬＣＩ連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1561,国際のＥＴＦ ＶＩＸ中期先物指数,ETF・ETN,-,-,-,-,-,-
20170331,1563,マザーズ・コア上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1566,上場インデックスファンド新興国債券,ETF・ETN,-,-,-,-,-,-
20170331,1567,ＭＡＸＩＳトピックスリスクコントロール（５％）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1568,ＴＯＰＩＸブル２倍上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1569,ＴＯＰＩＸベア上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1570,ＮＥＸＴ ＦＵＮＤＳ 日経平均レバレッジ・インデックス連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1571,ＮＥＸＴ ＦＵＮＤＳ 日経平均インバース・インデックス連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1572,中国Ｈ株ブル２倍上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1573,中国Ｈ株ベア上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1574,ＭＡＸＩＳトピックスリスクコントロール（１０％）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1575,ＣｈｉｎａＡＭＣ ＣＳＩ ３００ Ｉｎｄｅｘ ＥＴＦ−ＪＤＲ,ETF・ETN,-,-,-,-,-,-
20170331,1576,南方 ＦＴＳＥ 中国Ａ株５０ ＥＴＦ,ETF・ETN,-,-,-,-,-,-
20170331,1577,ＮＥＸＴ ＦＵＮＤＳ 野村日本株高配当７０連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1578,上場インデックスファンド日経２２５（ミニ）,ETF・ETN,-,-,-,-,-,-
20170331,1579,日経平均ブル２倍上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1580,日経平均ベア上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1581,ｉシェアーズ 先進国株ＥＴＦ（ＭＳＣＩコクサイ）,ETF・ETN,-,-,-,-,-,-
20170331,1582,ｉシェアーズ エマージング株ＥＴＦ（ＭＳＣＩエマージングＩＭＩ）,ETF・ETN,-,-,-,-,-,-
20170331,1583,ｉシェアーズ フロンティア株ＥＴＦ（ＭＳＣＩフロンティア１００）,ETF・ETN,-,-,-,-,-,-
20170331,1584,サムスンＫＯＤＥＸサムスングループ株証券上場指数投資信託［株式］,ETF・ETN,-,-,-,-,-,-
20170331,1585,ダイワ上場投信・ＴＯＰＩＸ Ｅｘ−Ｆｉｎａｎｃｉａｌｓ,ETF・ETN,-,-,-,-,-,-
20170331,1586,上場インデックスファンドＴＯＰＩＸ Ｅｘ−Ｆｉｎａｎｃｉａｌｓ,ETF・ETN,-,-,-,-,-,-
20170331,1587,ｉシェアーズ 米国超大型株ＥＴＦ（Ｓ＆Ｐ１００）,ETF・ETN,-,-,-,-,-,-
20170331,1588,ｉシェアーズ 米国小型株ＥＴＦ（ラッセル２０００）,ETF・ETN,-,-,-,-,-,-
20170331,1589,ｉシェアーズ 米国高配当株ＥＴＦ（モーニングスター配当フォーカス）,ETF・ETN,-,-,-,-,-,-
20170331,1590,ｉシェアーズ 米国リート・不動産株ＥＴＦ（ダウ・ジョーンズ米国不動産）,ETF・ETN,-,-,-,-,-,-
20170331,1591,ＮＥＸＴ ＦＵＮＤＳ ＪＰＸ日経インデックス４００連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1592,上場インデックスファンドＪＰＸ日経インデックス４００,ETF・ETN,-,-,-,-,-,-
20170331,1593,ＭＡＸＩＳ ＪＰＸ日経インデックス４００上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1595,ＮＺＡＭ 上場投信 東証ＲＥＩＴ指数,ETF・ETN,-,-,-,-,-,-
20170331,1596,ＮＺＡＭ 上場投信 ＴＯＰＩＸ Ｅｘ−Ｆｉｎａｎｃｉａｌｓ,ETF・ETN,-,-,-,-,-,-
20170331,1597,ＭＡＸＩＳ Ｊリート上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1598,ＮＥＸＴ ＦＵＮＤＳ Ｒ／Ｎファンダメンタル・インデックス上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1599,ダイワ上場投信−ＪＰＸ日経４００,ETF・ETN,-,-,-,-,-,-
20170331,1605,国際石油開発帝石,市場第一部（内国株）,1050,鉱業,2,エネルギー資源 ,2,TOPIX Large70
20170331,1606,日本海洋掘削,市場第一部（内国株）,1050,鉱業,2,エネルギー資源 ,7,TOPIX Small 2
20170331,1610,ダイワ上場投信−東証電気機器株価指数,ETF・ETN,-,-,-,-,-,-
20170331,1612,ダイワ上場投信−東証銀行業株価指数,ETF・ETN,-,-,-,-,-,-
20170331,1613,東証電気機器株価指数連動型上場投資信託,ETF・ETN,-,-,-,-,-,-
20170331,1615,東証銀行業株価指数連動型上場投資信託,ETF・ETN,-,-,-,-,-,-
20170331,1617,ＮＥＸＴ ＦＵＮＤＳ 食品（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1618,ＮＥＸＴ ＦＵＮＤＳ エネルギー資源（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1619,ＮＥＸＴ ＦＵＮＤＳ 建設・資材（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1620,ＮＥＸＴ ＦＵＮＤＳ 素材・化学（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1621,ＮＥＸＴ ＦＵＮＤＳ 医薬品（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1622,ＮＥＸＴ ＦＵＮＤＳ 自動車・輸送機（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1623,ＮＥＸＴ ＦＵＮＤＳ 鉄鋼・非鉄（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1624,ＮＥＸＴ ＦＵＮＤＳ 機械（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1625,ＮＥＸＴ ＦＵＮＤＳ 電機・精密（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1626,ＮＥＸＴ ＦＵＮＤＳ 情報通信・サービスその他（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1627,ＮＥＸＴ ＦＵＮＤＳ 電力・ガス（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1628,ＮＥＸＴ ＦＵＮＤＳ 運輸・物流（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1629,ＮＥＸＴ ＦＵＮＤＳ 商社・卸売（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1630,ＮＥＸＴ ＦＵＮＤＳ 小売（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1631,ＮＥＸＴ ＦＵＮＤＳ 銀行（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1632,ＮＥＸＴ ＦＵＮＤＳ 金融（除く銀行）（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1633,ＮＥＸＴ ＦＵＮＤＳ 不動産（ＴＯＰＩＸ−１７）上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1634,ダイワ上場投信・ＴＯＰＩＸ−１７ 食品,ETF・ETN,-,-,-,-,-,-
20170331,1635,ダイワ上場投信・ＴＯＰＩＸ−１７ エネルギー資源,ETF・ETN,-,-,-,-,-,-
20170331,1636,ダイワ上場投信・ＴＯＰＩＸ−１７ 建設・資材,ETF・ETN,-,-,-,-,-,-
20170331,1637,ダイワ上場投信・ＴＯＰＩＸ−１７ 素材・化学,ETF・ETN,-,-,-,-,-,-
20170331,1638,ダイワ上場投信・ＴＯＰＩＸ−１７ 医薬品,ETF・ETN,-,-,-,-,-,-
20170331,1639,ダイワ上場投信・ＴＯＰＩＸ−１７ 自動車・輸送機,ETF・ETN,-,-,-,-,-,-
20170331,1640,ダイワ上場投信・ＴＯＰＩＸ−１７ 鉄鋼・非鉄,ETF・ETN,-,-,-,-,-,-
20170331,1641,ダイワ上場投信・ＴＯＰＩＸ−１７ 機械,ETF・ETN,-,-,-,-,-,-
20170331,1642,ダイワ上場投信・ＴＯＰＩＸ−１７ 電機・精密,ETF・ETN,-,-,-,-,-,-
20170331,1643,ダイワ上場投信・ＴＯＰＩＸ−１７ 情報通信・サービスその他,ETF・ETN,-,-,-,-,-,-
20170331,1644,ダイワ上場投信・ＴＯＰＩＸ−１７ 電力・ガス,ETF・ETN,-,-,-,-,-,-
20170331,1645,ダイワ上場投信・ＴＯＰＩＸ−１７ 運輸・物流,ETF・ETN,-,-,-,-,-,-
20170331,1646,ダイワ上場投信・ＴＯＰＩＸ−１７ 商社・卸売,ETF・ETN,-,-,-,-,-,-
20170331,1647,ダイワ上場投信・ＴＯＰＩＸ−１７ 小売,ETF・ETN,-,-,-,-,-,-
20170331,1648,ダイワ上場投信・ＴＯＰＩＸ−１７ 銀行,ETF・ETN,-,-,-,-,-,-
20170331,1649,ダイワ上場投信・ＴＯＰＩＸ−１７ 金融（除く銀行）,ETF・ETN,-,-,-,-,-,-
20170331,1650,ダイワ上場投信・ＴＯＰＩＸ−１７ 不動産,ETF・ETN,-,-,-,-,-,-
20170331,1662,石油資源開発,市場第一部（内国株）,1050,鉱業,2,エネルギー資源 ,4,TOPIX Mid400
20170331,1663,Ｋ＆Ｏエナジーグループ,市場第一部（内国株）,1050,鉱業,2,エネルギー資源 ,7,TOPIX Small 2
20170331,1670,ＭＡＸＩＳ Ｓ＆Ｐ三菱系企業群上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1671,ＷＴＩ原油価格連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1672,ＥＴＦＳ 金上場投資信託,ETF・ETN,-,-,-,-,-,-
20170331,1673,ＥＴＦＳ 銀上場投資信託,ETF・ETN,-,-,-,-,-,-
20170331,1674,ＥＴＦＳ 白金上場投資信託,ETF・ETN,-,-,-,-,-,-
20170331,1675,ＥＴＦＳ パラジウム上場投資信託,ETF・ETN,-,-,-,-,-,-
20170331,1676,ＥＴＦＳ 貴金属バスケット上場投資信託,ETF・ETN,-,-,-,-,-,-
20170331,1677,上場インデックスファンド海外債券（Ｃｉｔｉ ＷＧＢＩ）毎月分配型,ETF・ETN,-,-,-,-,-,-
20170331,1678,ＮＥＸＴ ＦＵＮＤＳ インド株式指数・Ｎｉｆｔｙ ５０連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1679,Ｓｉｍｐｌｅ−Ｘ ＮＹダウ・ジョーンズ・インデックス上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1680,上場インデックスファンド海外先進国株式（ＭＳＣＩ−ＫＯＫＵＳＡＩ）,ETF・ETN,-,-,-,-,-,-
20170331,1681,上場インデックスファンド海外新興国株式（ＭＳＣＩエマージング）,ETF・ETN,-,-,-,-,-,-
20170331,1682,ＮＥＸＴ ＦＵＮＤＳ 日経・東商取白金指数連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1683,国内金先物価格連動型上場投信,ETF・ETN,-,-,-,-,-,-
20170331,1684,ＥＴＦＳ 総合上場投資信託,ETF・ETN,-,-,-,-,-,-
20170331,1685,ＥＴＦＳ エネルギー上場投資信託,ETF・ETN,-,-,-,-,-,-
20170331,1686,ＥＴＦＳ 産業用金属上場投資信託,ETF・ETN,-,-,-,-,-,-
